Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
AC-P11-Tumor-SM-63B56	20	744649	858972	11	0.733888
AC-P11-Tumor-SM-63B56	20	896547	3194031	445	0.000000
AC-P11-Tumor-SM-63B56	20	3194706	3218327	33	0.859918
AC-P11-Tumor-SM-63B56	20	3233332	3556597	88	0.337033
AC-P11-Tumor-SM-63B56	20	3557646	9624978	589	0.000000
AC-P11-Tumor-SM-63B56	20	10019297	10394164	36	0.317438
AC-P11-Tumor-SM-63B56	20	10536970	10644664	58	1.392118
AC-P11-Tumor-SM-63B56	20	10653656	25450733	1134	0.000000
AC-P11-Tumor-SM-63B56	20	25457727	25478984	17	1.358227
AC-P11-Tumor-SM-63B56	20	25481648	31376820	396	0.000000
AC-P11-Tumor-SM-63B56	20	31379516	31388733	23	0.733596
AC-P11-Tumor-SM-63B56	20	31389234	36500417	1551	0.000000
AC-P11-Tumor-SM-63B56	20	36560208	37062642	150	-0.300493
AC-P11-Tumor-SM-63B56	20	37076861	37145015	15	0.000000
AC-P11-Tumor-SM-63B56	20	37146299	37177440	25	0.416355
AC-P11-Tumor-SM-63B56	20	37179868	37547311	64	0.000000
AC-P11-Tumor-SM-63B56	20	37570771	37623525	21	0.482365
AC-P11-Tumor-SM-63B56	20	37630487	37659420	22	1.433300
AC-P11-Tumor-SM-63B56	20	37662962	46331416	1428	0.000000
AC-P11-Tumor-SM-63B56	20	47244155	47361686	69	-0.497734
AC-P11-Tumor-SM-63B56	20	47558526	47991531	223	0.000000
AC-P11-Tumor-SM-63B56	20	48099019	48253981	15	-0.393300
AC-P11-Tumor-SM-63B56	20	48256339	52675259	331	0.000000
AC-P11-Tumor-SM-63B56	20	52773830	52789640	19	1.252217
AC-P11-Tumor-SM-63B56	20	52831981	54579229	24	0.000000
AC-P11-Tumor-SM-63B56	20	54824873	54958234	16	0.526897
AC-P11-Tumor-SM-63B56	20	54961591	55108648	49	0.000000
AC-P11-Tumor-SM-63B56	20	55111496	55803479	17	1.548374
AC-P11-Tumor-SM-63B56	20	55907004	55948796	42	0.360394
AC-P11-Tumor-SM-63B56	20	55949859	56099263	31	0.000000
AC-P11-Tumor-SM-63B56	20	56136693	56139451	11	0.734975
AC-P11-Tumor-SM-63B56	20	56139671	58381251	233	0.000000
AC-P11-Tumor-SM-63B56	20	58416592	58520152	83	0.791133
AC-P11-Tumor-SM-63B56	20	58545243	58587787	32	1.840591
AC-P11-Tumor-SM-63B56	20	58645100	60881378	159	0.326305
AC-P11-Tumor-SM-63B56	20	60882510	60962972	160	1.042562
AC-P11-Tumor-SM-63B56	20	60963422	60971465	16	0.326305
AC-P11-Tumor-SM-63B56	20	60986054	62203740	508	0.000000
AC-P11-Tumor-SM-63B56	21	15481403	17199524	69	0.000000
AC-P11-Tumor-SM-63B56	21	17203950	19666971	67	0.536946
AC-P11-Tumor-SM-63B56	21	19685396	27328071	145	0.000000
AC-P11-Tumor-SM-63B56	21	27347543	28217275	46	0.557704
AC-P11-Tumor-SM-63B56	21	28296941	36088782	842	0.000000
AC-P11-Tumor-SM-63B56	21	36171761	38103454	156	0.491429
AC-P11-Tumor-SM-63B56	21	38115858	42769620	433	0.000000
AC-P11-Tumor-SM-63B56	21	42770948	42780162	13	0.522956
AC-P11-Tumor-SM-63B56	21	42804104	43716504	209	0.000000
AC-P11-Tumor-SM-63B56	21	43733743	44190910	144	-0.411232
AC-P11-Tumor-SM-63B56	21	44272363	44329133	30	0.000000
AC-P11-Tumor-SM-63B56	21	44424544	45194642	139	0.489064
AC-P11-Tumor-SM-63B56	21	45211315	47570441	563	0.000000
AC-P11-Tumor-SM-63B56	21	47571653	47681327	86	0.307783
AC-P11-Tumor-SM-63B56	22	17443621	24581265	355	0.000000
AC-P11-Tumor-SM-63B56	22	24581899	24640695	39	-0.312709
AC-P11-Tumor-SM-63B56	22	24698354	25334244	175	0.000000
AC-P11-Tumor-SM-63B56	22	25597440	25621005	13	1.039015
AC-P11-Tumor-SM-63B56	22	26070497	37163905	1831	0.000000
AC-P11-Tumor-SM-63B56	22	37209801	38027108	276	-0.346010
AC-P11-Tumor-SM-63B56	22	38028174	43557198	1532	0.000000
AC-P11-Tumor-SM-63B56	22	43564167	43579157	25	0.579507
AC-P11-Tumor-SM-63B56	22	43600157	45755840	385	0.000000
AC-P11-Tumor-SM-63B56	22	45757866	46346028	109	0.702463
AC-P11-Tumor-SM-63B56	22	46594490	46832188	143	0.000000
AC-P11-Tumor-SM-63B56	22	46835310	47059071	12	0.963547
AC-P11-Tumor-SM-63B56	22	47059762	51237572	76	0.000000
AC-P12-Tumor-SM-63B58	1	30503	40240712	7828	0.000000
AC-P12-Tumor-SM-63B58	1	40307587	40536653	66	0.405365
AC-P12-Tumor-SM-63B58	1	40539857	247769819	23906	0.000000
AC-P12-Tumor-SM-63B58	2	669578	185803755	16798	0.000000
AC-P12-Tumor-SM-63B58	2	187351108	193059252	759	-0.331568
AC-P12-Tumor-SM-63B58	2	196545776	242447452	6400	0.000000
AC-P12-Tumor-SM-63B58	3	2861267	197508782	19387	0.000000
AC-P12-Tumor-SM-63B58	4	1066802	187630981	12264	0.000000
AC-P12-Tumor-SM-63B58	5	914578	96518897	6321	0.000000
AC-P12-Tumor-SM-63B58	5	98115846	131995522	1895	-0.360747
AC-P12-Tumor-SM-63B58	5	132009879	180795228	6027	0.000000
AC-P12-Tumor-SM-63B58	6	1312938	170892837	15498	0.000000
AC-P12-Tumor-SM-63B58	7	716864	158380363	14446	0.000000
AC-P12-Tumor-SM-63B58	8	618596	143602286	10100	0.000000
AC-P12-Tumor-SM-63B58	8	143624008	143956572	43	0.304987
AC-P12-Tumor-SM-63B58	8	143957296	145235426	605	0.000000
AC-P12-Tumor-SM-63B58	9	841837	33442211	1747	0.000000
AC-P12-Tumor-SM-63B58	9	33442970	33463134	11	0.699111
AC-P12-Tumor-SM-63B58	9	33463920	140938352	11680	0.000000
AC-P12-Tumor-SM-63B58	10	415432	43312122	3097	0.000000
AC-P12-Tumor-SM-63B58	10	43312944	43596172	21	-0.344359
AC-P12-Tumor-SM-63B58	10	43598079	135216279	10014	0.000000
AC-P12-Tumor-SM-63B58	11	193913	68773731	10570	0.000000
AC-P12-Tumor-SM-63B58	11	68822822	77820629	1663	0.355951
AC-P12-Tumor-SM-63B58	11	77823818	77835262	11	0.000000
AC-P12-Tumor-SM-63B58	11	77885602	134134856	5671	-0.309184
AC-P12-Tumor-SM-63B58	12	922806	133779461	18297	0.000000
AC-P12-Tumor-SM-63B58	13	19748301	96743825	4189	0.000000
AC-P12-Tumor-SM-63B58	13	97485454	114897966	1510	-0.329569
AC-P12-Tumor-SM-63B58	14	20502919	105996133	10555	0.000000
AC-P12-Tumor-SM-63B58	15	23810928	102500799	11385	0.000000
AC-P12-Tumor-SM-63B58	16	667206	89383429	10871	0.000000
AC-P12-Tumor-SM-63B58	17	982568	81052322	19151	0.000000
AC-P12-Tumor-SM-63B58	18	331666	77108198	4353	0.000000
AC-P12-Tumor-SM-63B58	19	72110	22018842	9312	0.000000
AC-P12-Tumor-SM-63B58	19	22154887	22939580	15	0.381828
AC-P12-Tumor-SM-63B58	19	22940136	58869003	8857	0.000000
AC-P12-Tumor-SM-63B58	20	464603	62203740	8170	0.000000
AC-P12-Tumor-SM-63B58	21	15481403	47681327	2942	0.000000
AC-P12-Tumor-SM-63B58	22	17443621	51237572	4971	0.000000
AC-P12-Tumor-SM-63B59	1	30503	3350377	21	0.000000
AC-P12-Tumor-SM-63B59	1	3386159	3649645	154	0.407378
AC-P12-Tumor-SM-63B59	1	3662767	12429759	1823	0.000000
AC-P12-Tumor-SM-63B59	1	12438647	12677355	43	0.321236
AC-P12-Tumor-SM-63B59	1	12704735	17431558	471	0.000000
AC-P12-Tumor-SM-63B59	1	17552425	17593212	32	0.403190
AC-P12-Tumor-SM-63B59	1	17634716	24507346	1708	0.000000
AC-P12-Tumor-SM-63B59	1	24646058	24766732	49	0.532004
AC-P12-Tumor-SM-63B59	1	24776118	25818077	100	0.000000
AC-P12-Tumor-SM-63B59	1	25824959	25944830	21	0.473180
AC-P12-Tumor-SM-63B59	1	26013029	26650803	278	0.000000
AC-P12-Tumor-SM-63B59	1	26655366	26691717	31	0.523430
AC-P12-Tumor-SM-63B59	1	26695062	27058097	81	0.000000
AC-P12-Tumor-SM-63B59	1	27059285	27117386	34	0.339182
AC-P12-Tumor-SM-63B59	1	27121727	29642665	732	0.000000
AC-P12-Tumor-SM-63B59	1	29644435	29652175	11	0.501097
AC-P12-Tumor-SM-63B59	1	31346056	33160707	650	0.000000
AC-P12-Tumor-SM-63B59	1	33233560	33282847	35	0.375075
AC-P12-Tumor-SM-63B59	1	33292533	40240712	1554	0.000000
AC-P12-Tumor-SM-63B59	1	40307587	40434419	45	0.783051
AC-P12-Tumor-SM-63B59	1	40525132	47402465	1875	0.000000
AC-P12-Tumor-SM-63B59	1	47403020	47499042	11	0.414756
AC-P12-Tumor-SM-63B59	1	47501607	67804388	2446	0.000000
AC-P12-Tumor-SM-63B59	1	67816774	67881024	18	0.406580
AC-P12-Tumor-SM-63B59	1	67885871	92263030	1727	0.000000
AC-P12-Tumor-SM-63B59	1	92327090	92445316	14	0.453440
AC-P12-Tumor-SM-63B59	1	92446374	201197529	11838	0.000000
AC-P12-Tumor-SM-63B59	1	201253034	201294257	23	0.538983
AC-P12-Tumor-SM-63B59	1	201297966	204394170	876	0.000000
AC-P12-Tumor-SM-63B59	1	204394871	204423921	33	0.320239
AC-P12-Tumor-SM-63B59	1	204425181	247769819	5066	0.000000
AC-P12-Tumor-SM-63B59	2	669578	9731646	394	0.000000
AC-P12-Tumor-SM-63B59	2	9770583	10104477	33	0.325025
AC-P12-Tumor-SM-63B59	2	10105512	31600105	2718	0.000000
AC-P12-Tumor-SM-63B59	2	31602844	31628832	19	0.530608
AC-P12-Tumor-SM-63B59	2	31637534	61024297	2284	0.000000
AC-P12-Tumor-SM-63B59	2	61118962	61198694	39	0.403190
AC-P12-Tumor-SM-63B59	2	61233780	113780356	5011	0.000000
AC-P12-Tumor-SM-63B59	2	113783811	113832943	22	0.431107
AC-P12-Tumor-SM-63B59	2	113999305	160983114	3015	0.000000
AC-P12-Tumor-SM-63B59	2	160994364	161132227	18	0.370289
AC-P12-Tumor-SM-63B59	2	161133896	179517596	2510	0.000000
AC-P12-Tumor-SM-63B59	2	179519555	179527782	22	0.462014
AC-P12-Tumor-SM-63B59	2	179528076	185803755	713	0.000000
AC-P12-Tumor-SM-63B59	2	187351108	193059252	759	-0.370489
AC-P12-Tumor-SM-63B59	2	196545776	220313995	3455	0.000000
AC-P12-Tumor-SM-63B59	2	220316003	220333460	15	0.548355
AC-P12-Tumor-SM-63B59	2	220333772	242447452	2930	0.000000
AC-P12-Tumor-SM-63B59	3	2861267	101525972	10806	0.000000
AC-P12-Tumor-SM-63B59	3	101535847	102154000	23	0.345364
AC-P12-Tumor-SM-63B59	3	102157439	111769632	476	0.000000
AC-P12-Tumor-SM-63B59	3	111775980	111799933	17	0.418544
AC-P12-Tumor-SM-63B59	3	111812336	118645105	528	0.000000
AC-P12-Tumor-SM-63B59	3	118647565	118913247	17	0.513659
AC-P12-Tumor-SM-63B59	3	118922816	121526292	447	0.000000
AC-P12-Tumor-SM-63B59	3	121547481	121810499	60	0.488734
AC-P12-Tumor-SM-63B59	3	121822696	126710411	907	0.000000
AC-P12-Tumor-SM-63B59	3	126722315	126741663	38	0.466999
AC-P12-Tumor-SM-63B59	3	126746931	130305504	596	0.000000
AC-P12-Tumor-SM-63B59	3	130311456	130329555	19	0.595813
AC-P12-Tumor-SM-63B59	3	130361711	131624289	200	0.000000
AC-P12-Tumor-SM-63B59	3	132036422	132173003	36	0.315055
AC-P12-Tumor-SM-63B59	3	132175247	136647071	596	0.000000
AC-P12-Tumor-SM-63B59	3	136665139	137484351	17	0.623529
AC-P12-Tumor-SM-63B59	3	137717932	172098885	2472	0.000000
AC-P12-Tumor-SM-63B59	3	172115267	172365906	22	0.539781
AC-P12-Tumor-SM-63B59	3	172428872	189456565	1487	0.000000
AC-P12-Tumor-SM-63B59	3	189526317	189612293	19	0.492722
AC-P12-Tumor-SM-63B59	3	189675795	197508782	604	0.000000
AC-P12-Tumor-SM-63B59	4	1066802	87729050	6462	0.000000
AC-P12-Tumor-SM-63B59	4	87731137	87812675	21	0.423529
AC-P12-Tumor-SM-63B59	4	87967440	100264212	774	0.000000
AC-P12-Tumor-SM-63B59	4	100334331	100434367	15	0.356730
AC-P12-Tumor-SM-63B59	4	100443868	185310222	4716	0.000000
AC-P12-Tumor-SM-63B59	4	185311905	185340724	11	0.507015
AC-P12-Tumor-SM-63B59	4	185350220	187630981	265	0.000000
AC-P12-Tumor-SM-63B59	5	914578	158596829	12093	0.000000
AC-P12-Tumor-SM-63B59	5	158601168	158634809	11	0.355533
AC-P12-Tumor-SM-63B59	5	158696079	170159910	661	0.000000
AC-P12-Tumor-SM-63B59	5	170162812	170305249	22	0.415354
AC-P12-Tumor-SM-63B59	5	170319559	180795228	1456	0.000000
AC-P12-Tumor-SM-63B59	6	1312938	9939535	556	0.000000
AC-P12-Tumor-SM-63B59	6	10398940	10430489	15	0.449252
AC-P12-Tumor-SM-63B59	6	10749477	37452640	3470	0.000000
AC-P12-Tumor-SM-63B59	6	37605235	37622708	23	0.496112
AC-P12-Tumor-SM-63B59	6	37626195	106764085	5869	0.000000
AC-P12-Tumor-SM-63B59	6	106960916	107019980	38	0.303490
AC-P12-Tumor-SM-63B59	6	107035739	170892837	5527	0.000000
AC-P12-Tumor-SM-63B59	7	716864	5643046	780	0.000000
AC-P12-Tumor-SM-63B59	7	5643250	5692143	12	0.538185
AC-P12-Tumor-SM-63B59	7	6038908	6370787	111	0.000000
AC-P12-Tumor-SM-63B59	7	6426916	6472592	28	0.438285
AC-P12-Tumor-SM-63B59	7	6474653	44047369	2620	0.000000
AC-P12-Tumor-SM-63B59	7	44089881	44116230	40	0.536790
AC-P12-Tumor-SM-63B59	7	44118412	73818180	1779	0.000000
AC-P12-Tumor-SM-63B59	7	73922535	74103563	48	0.329013
AC-P12-Tumor-SM-63B59	7	74105445	107399625	4301	0.000000
AC-P12-Tumor-SM-63B59	7	107408091	107427356	22	-0.361515
AC-P12-Tumor-SM-63B59	7	107427956	158380363	4705	0.000000
AC-P12-Tumor-SM-63B59	8	618596	134147040	9710	0.000000
AC-P12-Tumor-SM-63B59	8	134225388	134276897	26	0.626520
AC-P12-Tumor-SM-63B59	8	134296556	143695634	373	0.000000
AC-P12-Tumor-SM-63B59	8	143761930	143921928	28	0.412363
AC-P12-Tumor-SM-63B59	8	143922643	145001936	377	0.000000
AC-P12-Tumor-SM-63B59	8	145003741	145049539	60	0.317049
AC-P12-Tumor-SM-63B59	8	145057235	145235426	174	0.000000
AC-P12-Tumor-SM-63B59	9	841837	21816773	1280	0.000000
AC-P12-Tumor-SM-63B59	9	21818203	22447733	19	0.432303
AC-P12-Tumor-SM-63B59	9	22451912	33264674	372	0.000000
AC-P12-Tumor-SM-63B59	9	33265147	33470191	119	0.309272
AC-P12-Tumor-SM-63B59	9	33795613	97718299	3489	0.000000
AC-P12-Tumor-SM-63B59	9	97767900	97873921	18	0.512064
AC-P12-Tumor-SM-63B59	9	97876994	117692585	2556	0.000000
AC-P12-Tumor-SM-63B59	9	117783548	117845088	45	0.312064
AC-P12-Tumor-SM-63B59	9	117846753	140938352	5540	0.000000
AC-P12-Tumor-SM-63B59	10	415432	1599122	91	0.000000
AC-P12-Tumor-SM-63B59	10	3141546	3178032	40	0.412893
AC-P12-Tumor-SM-63B59	10	3182879	71026515	4531	0.000000
AC-P12-Tumor-SM-63B59	10	71075772	71146176	27	0.328346
AC-P12-Tumor-SM-63B59	10	71152066	82187254	1523	0.000000
AC-P12-Tumor-SM-63B59	10	82248988	82330074	22	0.389962
AC-P12-Tumor-SM-63B59	10	82331336	98794301	1789	0.000000
AC-P12-Tumor-SM-63B59	10	98799879	98824635	31	0.471517
AC-P12-Tumor-SM-63B59	10	98917648	135216279	5078	0.000000
AC-P12-Tumor-SM-63B59	11	193913	12257794	2753	0.000000
AC-P12-Tumor-SM-63B59	11	12261134	12313846	23	0.440479
AC-P12-Tumor-SM-63B59	11	12316406	66476492	7006	0.000000
AC-P12-Tumor-SM-63B59	11	66478242	66483454	12	0.591226
AC-P12-Tumor-SM-63B59	11	66488713	68773731	776	0.000000
AC-P12-Tumor-SM-63B59	11	68822822	77835262	1674	0.334796
AC-P12-Tumor-SM-63B59	11	77885602	134134856	5671	-0.418146
AC-P12-Tumor-SM-63B59	12	922806	26276676	3440	0.000000
AC-P12-Tumor-SM-63B59	12	26277114	26572148	26	0.313659
AC-P12-Tumor-SM-63B59	12	26581023	52470976	3242	0.000000
AC-P12-Tumor-SM-63B59	12	52565343	52642546	29	0.316650
AC-P12-Tumor-SM-63B59	12	52788757	52883854	25	0.000000
AC-P12-Tumor-SM-63B59	12	52884519	52914082	22	0.428116
AC-P12-Tumor-SM-63B59	12	52938529	57550068	2045	0.000000
AC-P12-Tumor-SM-63B59	12	57552423	57575076	40	0.434497
AC-P12-Tumor-SM-63B59	12	57577295	133779461	9428	0.000000
AC-P12-Tumor-SM-63B59	13	19748301	25404739	389	0.000000
AC-P12-Tumor-SM-63B59	13	25416301	25444879	26	0.613360
AC-P12-Tumor-SM-63B59	13	25448389	95899351	3620	0.000000
AC-P12-Tumor-SM-63B59	13	96086303	96272203	36	0.389831
AC-P12-Tumor-SM-63B59	13	96274736	96675408	111	0.000000
AC-P12-Tumor-SM-63B59	13	96676015	114897966	1517	-0.335394
AC-P12-Tumor-SM-63B59	14	20502919	36789796	2502	0.000000
AC-P12-Tumor-SM-63B59	14	36946303	37754654	23	0.451844
AC-P12-Tumor-SM-63B59	14	37777296	100367378	6623	0.000000
AC-P12-Tumor-SM-63B59	14	100374072	100551194	29	0.335593
AC-P12-Tumor-SM-63B59	14	100563997	105996133	1378	0.000000
AC-P12-Tumor-SM-63B59	15	23810928	41044378	1540	0.000000
AC-P12-Tumor-SM-63B59	15	41046983	41071803	25	0.466800
AC-P12-Tumor-SM-63B59	15	41099646	41797074	291	0.000000
AC-P12-Tumor-SM-63B59	15	41797264	41799490	11	0.452443
AC-P12-Tumor-SM-63B59	15	41800421	74473280	6228	0.000000
AC-P12-Tumor-SM-63B59	15	74473801	74487811	18	0.631705
AC-P12-Tumor-SM-63B59	15	74536491	80855582	1153	0.000000
AC-P12-Tumor-SM-63B59	15	80866563	80889600	15	0.603390
AC-P12-Tumor-SM-63B59	15	81042033	90336359	1152	0.000000
AC-P12-Tumor-SM-63B59	15	90340955	90380956	28	-0.345563
AC-P12-Tumor-SM-63B59	15	90432374	102500799	924	0.000000
AC-P12-Tumor-SM-63B59	16	667206	23080939	3732	0.000000
AC-P12-Tumor-SM-63B59	16	23083520	23096985	11	0.337587
AC-P12-Tumor-SM-63B59	16	23098509	89383429	7128	0.000000
AC-P12-Tumor-SM-63B59	17	982568	18133354	5078	0.000000
AC-P12-Tumor-SM-63B59	17	18135892	18140076	18	0.336790
AC-P12-Tumor-SM-63B59	17	18141089	59490094	8954	0.000000
AC-P12-Tumor-SM-63B59	17	59534994	59560879	13	0.637089
AC-P12-Tumor-SM-63B59	17	59668543	60788707	274	0.000000
AC-P12-Tumor-SM-63B59	17	60802467	61345234	25	0.385842
AC-P12-Tumor-SM-63B59	17	61392030	81052322	4789	0.000000
AC-P12-Tumor-SM-63B59	18	331666	61170957	3813	0.000000
AC-P12-Tumor-SM-63B59	18	61223562	61262420	24	0.351147
AC-P12-Tumor-SM-63B59	18	61264599	61328452	25	0.682154
AC-P12-Tumor-SM-63B59	18	61387247	61463619	13	0.351147
AC-P12-Tumor-SM-63B59	18	61465982	77108198	478	0.000000
AC-P12-Tumor-SM-63B59	19	72110	35642233	10045	0.000000
AC-P12-Tumor-SM-63B59	19	35642387	35657230	19	0.593220
AC-P12-Tumor-SM-63B59	19	35716117	58869003	8120	0.000000
AC-P12-Tumor-SM-63B59	20	464603	10541470	1231	0.000000
AC-P12-Tumor-SM-63B59	20	10579402	10644664	55	0.309870
AC-P12-Tumor-SM-63B59	20	10653656	52675259	5484	0.000000
AC-P12-Tumor-SM-63B59	20	52773830	52789640	19	0.486341
AC-P12-Tumor-SM-63B59	20	52831981	62203740	1381	0.000000
AC-P12-Tumor-SM-63B59	21	15481403	47681327	2942	0.000000
AC-P12-Tumor-SM-63B59	22	17443621	45804781	4656	0.000000
AC-P12-Tumor-SM-63B59	22	45813828	46346028	84	0.358126
AC-P12-Tumor-SM-63B59	22	46594490	51237572	231	0.000000
AC-P14-Tumor-SM-63B5C	1	30503	247769819	31800	0.000000
AC-P14-Tumor-SM-63B5C	2	669578	242447452	23957	0.000000
AC-P14-Tumor-SM-63B5C	3	2861267	197508782	19387	0.000000
AC-P14-Tumor-SM-63B5C	4	1066802	187630981	12264	0.000000
AC-P14-Tumor-SM-63B5C	5	914578	180795228	14243	0.000000
AC-P14-Tumor-SM-63B5C	6	1312938	170892837	15498	0.000000
AC-P14-Tumor-SM-63B5C	7	716864	158380363	14446	0.000000
AC-P14-Tumor-SM-63B5C	8	618596	145235426	10748	0.000000
AC-P14-Tumor-SM-63B5C	9	841837	140938352	13438	0.000000
AC-P14-Tumor-SM-63B5C	10	415432	135216279	13132	0.000000
AC-P14-Tumor-SM-63B5C	11	193913	134134856	17915	0.000000
AC-P14-Tumor-SM-63B5C	12	922806	133779461	18297	0.000000
AC-P14-Tumor-SM-63B5C	13	19748301	114897966	5699	0.000000
AC-P14-Tumor-SM-63B5C	14	20502919	105996133	10555	0.000000
AC-P14-Tumor-SM-63B5C	15	23810928	74365160	8066	0.000000
AC-P14-Tumor-SM-63B5C	15	74366559	74374852	23	-0.413697
AC-P14-Tumor-SM-63B5C	15	74427335	102500799	3296	0.000000
AC-P14-Tumor-SM-63B5C	16	667206	89383429	10871	0.000000
AC-P14-Tumor-SM-63B5C	17	982568	81052322	19151	0.000000
AC-P14-Tumor-SM-63B5C	18	331666	77108198	4353	0.000000
AC-P14-Tumor-SM-63B5C	19	72110	58869003	18184	0.000000
AC-P14-Tumor-SM-63B5C	20	464603	62203740	8170	0.000000
AC-P14-Tumor-SM-63B5C	21	15481403	40670510	1611	0.000000
AC-P14-Tumor-SM-63B5C	21	40715087	40765208	11	-0.321390
AC-P14-Tumor-SM-63B5C	21	40800421	47681327	1320	0.000000
AC-P14-Tumor-SM-63B5C	22	17443621	51237572	4971	0.000000
AC-P15-Tumor-SM-63B5D	1	30503	6206485	411	0.000000
AC-P15-Tumor-SM-63B5D	1	6209137	6533236	171	0.355316
AC-P15-Tumor-SM-63B5D	1	6534649	8424317	295	0.000000
AC-P15-Tumor-SM-63B5D	1	8424900	9022717	59	0.424934
AC-P15-Tumor-SM-63B5D	1	9027877	16343704	1396	0.000000
AC-P15-Tumor-SM-63B5D	1	16399914	16477460	34	0.564773
AC-P15-Tumor-SM-63B5D	1	16525241	16785387	86	0.000000
AC-P15-Tumor-SM-63B5D	1	17326504	17331318	14	0.301948
AC-P15-Tumor-SM-63B5D	1	17332053	17431558	46	0.000000
AC-P15-Tumor-SM-63B5D	1	17552425	17727934	90	0.370764
AC-P15-Tumor-SM-63B5D	1	17735692	21805895	834	0.000000
AC-P15-Tumor-SM-63B5D	1	21806718	21903136	26	0.709829
AC-P15-Tumor-SM-63B5D	1	21904143	27677445	1546	0.000000
AC-P15-Tumor-SM-63B5D	1	27679981	27683607	16	-0.381799
AC-P15-Tumor-SM-63B5D	1	27684069	27941096	94	0.000000
AC-P15-Tumor-SM-63B5D	1	27942126	27949657	11	-0.365146
AC-P15-Tumor-SM-63B5D	1	27950429	32151738	705	0.000000
AC-P15-Tumor-SM-63B5D	1	32154105	32158245	17	0.561363
AC-P15-Tumor-SM-63B5D	1	32162691	46348069	3598	0.000000
AC-P15-Tumor-SM-63B5D	1	46597383	46727059	80	0.322814
AC-P15-Tumor-SM-63B5D	1	46733283	57258478	1674	0.000000
AC-P15-Tumor-SM-63B5D	1	57333377	57431623	42	0.367353
AC-P15-Tumor-SM-63B5D	1	57476465	66838363	788	0.000000
AC-P15-Tumor-SM-63B5D	1	67000053	67156001	31	0.554340
AC-P15-Tumor-SM-63B5D	1	67161178	79002374	909	0.000000
AC-P15-Tumor-SM-63B5D	1	79094080	79128565	27	1.117509
AC-P15-Tumor-SM-63B5D	1	82302744	94367227	1318	0.000000
AC-P15-Tumor-SM-63B5D	1	94461753	94502908	37	0.487731
AC-P15-Tumor-SM-63B5D	1	94506960	154294537	4558	0.000000
AC-P15-Tumor-SM-63B5D	1	154295597	154401922	65	-0.349096
AC-P15-Tumor-SM-63B5D	1	154403084	158943558	1999	0.000000
AC-P15-Tumor-SM-63B5D	1	158946519	159043291	25	0.442188
AC-P15-Tumor-SM-63B5D	1	159161868	161039416	488	0.000000
AC-P15-Tumor-SM-63B5D	1	161042677	161059088	14	0.578817
AC-P15-Tumor-SM-63B5D	1	161068854	162748521	403	0.000000
AC-P15-Tumor-SM-63B5D	1	162750038	162775284	16	-0.441106
AC-P15-Tumor-SM-63B5D	1	162825149	183105722	2303	0.000000
AC-P15-Tumor-SM-63B5D	1	183106964	183253927	62	0.370363
AC-P15-Tumor-SM-63B5D	1	183255925	201974846	1747	0.000000
AC-P15-Tumor-SM-63B5D	1	201980429	201984453	15	0.692374
AC-P15-Tumor-SM-63B5D	1	202092723	205892743	1090	0.000000
AC-P15-Tumor-SM-63B5D	1	205893619	205904950	23	0.833617
AC-P15-Tumor-SM-63B5D	1	206139458	206906065	179	0.000000
AC-P15-Tumor-SM-63B5D	1	206943241	207078494	41	0.383404
AC-P15-Tumor-SM-63B5D	1	207085299	207225580	51	0.000000
AC-P15-Tumor-SM-63B5D	1	207235425	207271611	36	-0.388018
AC-P15-Tumor-SM-63B5D	1	207273276	208383809	308	0.000000
AC-P15-Tumor-SM-63B5D	1	208391269	209824291	72	0.394438
AC-P15-Tumor-SM-63B5D	1	209878377	210010558	68	0.000000
AC-P15-Tumor-SM-63B5D	1	210012475	210024794	11	0.600084
AC-P15-Tumor-SM-63B5D	1	210187144	214501069	415	0.000000
AC-P15-Tumor-SM-63B5D	1	214504415	215342704	88	0.395442
AC-P15-Tumor-SM-63B5D	1	215345528	237993930	2854	0.000000
AC-P15-Tumor-SM-63B5D	1	238045851	238053937	21	0.470277
AC-P15-Tumor-SM-63B5D	1	240072526	245222762	342	0.000000
AC-P15-Tumor-SM-63B5D	1	245530669	245809582	15	0.718054
AC-P15-Tumor-SM-63B5D	1	245847697	247769819	136	0.000000
AC-P15-Tumor-SM-63B5D	2	669578	3750153	114	0.000000
AC-P15-Tumor-SM-63B5D	2	5834181	7005829	11	0.880966
AC-P15-Tumor-SM-63B5D	2	7023665	20097798	987	0.000000
AC-P15-Tumor-SM-63B5D	2	20101617	20138164	21	0.693578
AC-P15-Tumor-SM-63B5D	2	20145759	31600105	2012	0.000000
AC-P15-Tumor-SM-63B5D	2	31602844	31754527	21	0.598200
AC-P15-Tumor-SM-63B5D	2	32095023	40366818	813	0.000000
AC-P15-Tumor-SM-63B5D	2	40388006	42284536	17	-0.465060
AC-P15-Tumor-SM-63B5D	2	42472829	44040450	232	0.000000
AC-P15-Tumor-SM-63B5D	2	44047241	44078963	28	-0.424132
AC-P15-Tumor-SM-63B5D	2	44079627	69177889	1975	0.000000
AC-P15-Tumor-SM-63B5D	2	69201823	69556932	56	0.360733
AC-P15-Tumor-SM-63B5D	2	69565189	74777477	1255	0.000000
AC-P15-Tumor-SM-63B5D	2	74779763	74834352	25	0.303954
AC-P15-Tumor-SM-63B5D	2	74842278	95940579	732	0.000000
