Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
AC-V17-Tumor-SM-9J46I          	8	125716434	126044638	37	0.810132
AC-V17-Tumor-SM-9J46I          	8	126049577	126114731	38	0.000000
AC-V17-Tumor-SM-9J46I          	8	126142537	131140338	71	1.160978
AC-V17-Tumor-SM-9J46I          	8	131149286	134203458	389	0.000000
AC-V17-Tumor-SM-9J46I          	8	134225388	134297139	38	2.754861
AC-V17-Tumor-SM-9J46I          	8	134472182	145009483	840	0.000000
AC-V17-Tumor-SM-9J46I          	8	145010184	145013631	13	0.501237
AC-V17-Tumor-SM-9J46I          	8	145016685	145235426	183	0.000000
AC-V17-Tumor-SM-9J46I          	9	14940	34978110	2309	0.000000
AC-V17-Tumor-SM-9J46I          	9	34990608	34997421	11	1.236173
AC-V17-Tumor-SM-9J46I          	9	35042494	35066816	31	0.000000
AC-V17-Tumor-SM-9J46I          	9	35068062	35089449	32	0.357376
AC-V17-Tumor-SM-9J46I          	9	35090281	35650852	182	0.000000
AC-V17-Tumor-SM-9J46I          	9	35658015	35662266	14	0.583481
AC-V17-Tumor-SM-9J46I          	9	35662740	88952455	2302	0.000000
AC-V17-Tumor-SM-9J46I          	9	88955022	89763815	16	1.204314
AC-V17-Tumor-SM-9J46I          	9	89771687	95078431	414	0.000000
AC-V17-Tumor-SM-9J46I          	9	95362790	95475745	28	1.047393
AC-V17-Tumor-SM-9J46I          	9	95477747	97535452	350	0.000000
AC-V17-Tumor-SM-9J46I          	9	97563286	97869553	32	1.428515
AC-V17-Tumor-SM-9J46I          	9	97873627	101608407	706	0.000000
AC-V17-Tumor-SM-9J46I          	9	101611376	101895023	83	0.524389
AC-V17-Tumor-SM-9J46I          	9	101900373	109773313	575	0.000000
AC-V17-Tumor-SM-9J46I          	9	110062505	110251331	20	0.956961
AC-V17-Tumor-SM-9J46I          	9	111618212	114486193	634	0.000000
AC-V17-Tumor-SM-9J46I          	9	114490331	115024881	90	0.640752
AC-V17-Tumor-SM-9J46I          	9	115038295	117014928	435	0.000000
AC-V17-Tumor-SM-9J46I          	9	117044612	117051249	13	1.469872
AC-V17-Tumor-SM-9J46I          	9	117052393	117071760	28	0.488177
AC-V17-Tumor-SM-9J46I          	9	117072977	117555850	101	0.000000
AC-V17-Tumor-SM-9J46I          	9	117568294	117791737	14	0.427031
AC-V17-Tumor-SM-9J46I          	9	117792686	117853299	43	1.240724
AC-V17-Tumor-SM-9J46I          	9	118950497	135996543	3712	0.000000
AC-V17-Tumor-SM-9J46I          	9	136004705	136132929	38	-0.518255
AC-V17-Tumor-SM-9J46I          	9	136135270	140477617	1864	0.000000
AC-V17-Tumor-SM-9J46I          	9	140481561	140605482	16	0.431186
AC-V17-Tumor-SM-9J46I          	9	140611636	141124256	93	0.000000
AC-V17-Tumor-SM-9J46I          	10	415432	1599122	91	0.000000
AC-V17-Tumor-SM-9J46I          	10	3141546	3154480	15	0.926684
AC-V17-Tumor-SM-9J46I          	10	3155382	5041471	127	0.000000
AC-V17-Tumor-SM-9J46I          	10	5042652	5138771	13	0.462848
AC-V17-Tumor-SM-9J46I          	10	5139790	5443052	40	0.000000
AC-V17-Tumor-SM-9J46I          	10	5493902	5498959	16	0.620758
AC-V17-Tumor-SM-9J46I          	10	5541403	25314386	1874	0.000000
AC-V17-Tumor-SM-9J46I          	10	25465253	27009290	136	-0.384684
AC-V17-Tumor-SM-9J46I          	10	27012848	31652753	461	0.000000
AC-V17-Tumor-SM-9J46I          	10	31750168	32197785	53	0.346493
AC-V17-Tumor-SM-9J46I          	10	32306289	33140862	159	0.000000
AC-V17-Tumor-SM-9J46I          	10	33196073	34573175	71	0.524856
AC-V17-Tumor-SM-9J46I          	10	34601310	63520763	1360	0.000000
AC-V17-Tumor-SM-9J46I          	10	63662174	63829558	12	1.461363
AC-V17-Tumor-SM-9J46I          	10	63845661	69785435	230	0.000000
AC-V17-Tumor-SM-9J46I          	10	69792628	69869480	19	0.535866
AC-V17-Tumor-SM-9J46I          	10	69882099	71055438	415	0.000000
AC-V17-Tumor-SM-9J46I          	10	71075772	71152066	32	0.687642
AC-V17-Tumor-SM-9J46I          	10	71154863	73538065	444	0.000000
AC-V17-Tumor-SM-9J46I          	10	73539204	73575035	55	-0.394974
AC-V17-Tumor-SM-9J46I          	10	73576249	95121316	2318	0.000000
AC-V17-Tumor-SM-9J46I          	10	95126314	95211900	41	0.828139
AC-V17-Tumor-SM-9J46I          	10	95259993	105350131	2634	0.000000
AC-V17-Tumor-SM-9J46I          	10	105363548	105657479	15	1.002671
AC-V17-Tumor-SM-9J46I          	10	105658760	105806533	66	0.334422
AC-V17-Tumor-SM-9J46I          	10	105807570	105883884	51	1.206491
AC-V17-Tumor-SM-9J46I          	10	105885464	114496533	578	0.000000
AC-V17-Tumor-SM-9J46I          	10	114575144	114925733	40	0.589492
AC-V17-Tumor-SM-9J46I          	10	115312951	123730586	1254	0.000000
AC-V17-Tumor-SM-9J46I          	10	123733598	124331877	115	0.498862
AC-V17-Tumor-SM-9J46I          	10	124384819	127731719	464	0.000000
AC-V17-Tumor-SM-9J46I          	10	127734703	127824231	24	0.679529
AC-V17-Tumor-SM-9J46I          	10	127843876	135102526	564	0.000000
AC-V17-Tumor-SM-9J46I          	10	135103475	135126372	21	0.355397
AC-V17-Tumor-SM-9J46I          	10	135138209	135215751	68	0.000000
AC-V17-Tumor-SM-9J46I          	11	131373	904859	435	0.000000
AC-V17-Tumor-SM-9J46I          	11	932777	972255	11	0.890076
AC-V17-Tumor-SM-9J46I          	11	981347	1023652	39	0.000000
AC-V17-Tumor-SM-9J46I          	11	1024103	1477919	342	-0.387256
AC-V17-Tumor-SM-9J46I          	11	1481953	2193018	146	0.000000
AC-V17-Tumor-SM-9J46I          	11	2291564	2683313	116	-0.313050
AC-V17-Tumor-SM-9J46I          	11	2790151	6624734	735	0.000000
AC-V17-Tumor-SM-9J46I          	11	6625592	6640633	51	0.678810
AC-V17-Tumor-SM-9J46I          	11	6645621	8671434	334	0.000000
AC-V17-Tumor-SM-9J46I          	11	8673355	8939013	63	0.530326
AC-V17-Tumor-SM-9J46I          	11	8941029	9537911	201	0.000000
AC-V17-Tumor-SM-9J46I          	11	9547026	13378645	497	0.338031
AC-V17-Tumor-SM-9J46I          	11	13391316	16807934	293	0.000000
AC-V17-Tumor-SM-9J46I          	11	16810845	17099190	41	0.538284
AC-V17-Tumor-SM-9J46I          	11	17099469	18327896	478	0.000000
AC-V17-Tumor-SM-9J46I          	11	18330628	18429765	51	0.371822
AC-V17-Tumor-SM-9J46I          	11	18436850	19247413	201	0.000000
AC-V17-Tumor-SM-9J46I          	11	19251537	20078176	57	0.827632
AC-V17-Tumor-SM-9J46I          	11	20089757	20398265	35	0.350450
AC-V17-Tumor-SM-9J46I          	11	20404753	27078864	278	-0.310082
AC-V17-Tumor-SM-9J46I          	11	27114915	57004480	2507	0.000000
AC-V17-Tumor-SM-9J46I          	11	57068076	57098403	22	1.903829
AC-V17-Tumor-SM-9J46I          	11	57099365	58480361	335	0.515880
AC-V17-Tumor-SM-9J46I          	11	58602312	60643131	421	0.000000
AC-V17-Tumor-SM-9J46I          	11	60658262	60702238	48	0.628673
AC-V17-Tumor-SM-9J46I          	11	60702939	61026786	76	0.000000
AC-V17-Tumor-SM-9J46I          	11	61032051	61730621	454	0.307312
AC-V17-Tumor-SM-9J46I          	11	61731596	61736070	12	1.841892
AC-V17-Tumor-SM-9J46I          	11	61895775	62606900	453	0.307312
AC-V17-Tumor-SM-9J46I          	11	62620867	62650473	11	1.983180
AC-V17-Tumor-SM-9J46I          	11	62651999	63256450	126	0.000000
AC-V17-Tumor-SM-9J46I          	11	63257837	63675778	142	0.445830
AC-V17-Tumor-SM-9J46I          	11	63676711	63990966	119	0.000000
AC-V17-Tumor-SM-9J46I          	11	63991441	64460366	318	0.707628
AC-V17-Tumor-SM-9J46I          	11	64465266	64527372	69	0.000000
AC-V17-Tumor-SM-9J46I          	11	64533629	64537882	16	0.783417
AC-V17-Tumor-SM-9J46I          	11	64540979	64565008	31	0.000000
AC-V17-Tumor-SM-9J46I          	11	64566953	67012929	790	0.486791
AC-V17-Tumor-SM-9J46I          	11	67013587	67023065	14	2.212506
AC-V17-Tumor-SM-9J46I          	11	67044821	76944219	2439	0.486791
AC-V17-Tumor-SM-9J46I          	11	76954895	77333089	52	1.326605
AC-V17-Tumor-SM-9J46I          	11	77336117	78602381	284	0.486791
AC-V17-Tumor-SM-9J46I          	11	78614568	82872494	51	2.233931
AC-V17-Tumor-SM-9J46I          	11	82875443	83170969	73	1.753636
AC-V17-Tumor-SM-9J46I          	11	83173138	89424698	419	0.802810
AC-V17-Tumor-SM-9J46I          	11	89867925	93463135	148	0.000000
AC-V17-Tumor-SM-9J46I          	11	93463314	93474661	18	0.771318
AC-V17-Tumor-SM-9J46I          	11	93483612	94354160	186	0.000000
AC-V17-Tumor-SM-9J46I          	11	94462221	94587247	16	1.423766
AC-V17-Tumor-SM-9J46I          	11	94592880	102593754	422	0.000000
AC-V17-Tumor-SM-9J46I          	11	102642848	102962603	92	0.646285
AC-V17-Tumor-SM-9J46I          	11	102980498	104902009	230	0.000000
AC-V17-Tumor-SM-9J46I          	11	104904861	105009805	11	0.990996
AC-V17-Tumor-SM-9J46I          	11	105481814	119991506	2595	0.000000
AC-V17-Tumor-SM-9J46I          	11	119993765	119999414	12	2.780234
AC-V17-Tumor-SM-9J46I          	11	120008741	120300228	48	0.929833
AC-V17-Tumor-SM-9J46I          	11	120300542	121498478	251	0.000000
AC-V17-Tumor-SM-9J46I          	11	121970552	122735429	42	0.573860
AC-V17-Tumor-SM-9J46I          	11	122738265	122830155	23	0.000000
AC-V17-Tumor-SM-9J46I          	11	122848601	123301874	24	0.622737
AC-V17-Tumor-SM-9J46I          	11	123396879	124910607	375	0.000000
AC-V17-Tumor-SM-9J46I          	11	124933324	125281763	62	0.540418
AC-V17-Tumor-SM-9J46I          	11	125298986	126176641	317	0.000000
AC-V17-Tumor-SM-9J46I          	11	126201447	126283944	28	0.614821
AC-V17-Tumor-SM-9J46I          	11	126294918	128910904	127	0.000000
AC-V17-Tumor-SM-9J46I          	11	128932252	129724713	22	1.136044
AC-V17-Tumor-SM-9J46I          	11	129725789	130263637	200	0.000000
AC-V17-Tumor-SM-9J46I          	11	130271901	131240785	65	0.609874
AC-V17-Tumor-SM-9J46I          	11	131530559	133795860	55	-0.314238
AC-V17-Tumor-SM-9J46I          	11	134009744	134072802	59	0.000000
AC-V17-Tumor-SM-9J46I          	11	134073803	134134856	71	-0.337390
AC-V17-Tumor-SM-9J46I          	12	78939	92990	21	-0.745820
AC-V17-Tumor-SM-9J46I          	12	922806	1895240	112	0.301649
AC-V17-Tumor-SM-9J46I          	12	1902925	6153619	697	0.000000
AC-V17-Tumor-SM-9J46I          	12	6155985	6493852	126	0.569308
AC-V17-Tumor-SM-9J46I          	12	6494315	6640244	94	0.000000
AC-V17-Tumor-SM-9J46I          	12	6640580	6665197	24	0.790541
AC-V17-Tumor-SM-9J46I          	12	6666808	6975243	284	0.000000
AC-V17-Tumor-SM-9J46I          	12	6976847	6980110	14	0.981494
AC-V17-Tumor-SM-9J46I          	12	6980485	7055087	31	0.432026
AC-V17-Tumor-SM-9J46I          	12	7055904	7086909	62	0.000000
AC-V17-Tumor-SM-9J46I          	12	7087671	7261778	76	0.421288
AC-V17-Tumor-SM-9J46I          	12	7276772	12815384	993	0.000000
AC-V17-Tumor-SM-9J46I          	12	12871250	12975668	14	1.205989
AC-V17-Tumor-SM-9J46I          	12	12976255	20799539	523	0.000000
AC-V17-Tumor-SM-9J46I          	12	20799886	21757528	227	-0.331651
AC-V17-Tumor-SM-9J46I          	12	21788645	41967694	1710	0.000000
AC-V17-Tumor-SM-9J46I          	12	42481751	42555569	18	0.588895
AC-V17-Tumor-SM-9J46I          	12	42604256	46633585	397	0.000000
AC-V17-Tumor-SM-9J46I          	12	46754994	46765078	29	1.137627
AC-V17-Tumor-SM-9J46I          	12	47160389	47630155	31	0.349116
AC-V17-Tumor-SM-9J46I          	12	48061636	49177219	494	0.000000
AC-V17-Tumor-SM-9J46I          	12	49209511	49219554	15	0.813496
AC-V17-Tumor-SM-9J46I          	12	49220303	49496325	256	0.000000
AC-V17-Tumor-SM-9J46I          	12	49496736	49667116	38	0.858411
AC-V17-Tumor-SM-9J46I          	12	49689530	50030634	172	0.000000
AC-V17-Tumor-SM-9J46I          	12	50031369	50037977	14	0.992382
AC-V17-Tumor-SM-9J46I          	12	50040536	50586347	291	0.000000
AC-V17-Tumor-SM-9J46I          	12	50594669	50642536	14	1.823489
AC-V17-Tumor-SM-9J46I          	12	50724541	51639928	266	0.000000
AC-V17-Tumor-SM-9J46I          	12	51663062	51753118	52	-0.384090
AC-V17-Tumor-SM-9J46I          	12	51754624	51851325	23	0.000000
AC-V17-Tumor-SM-9J46I          	12	51852436	52081003	39	-0.403285
AC-V17-Tumor-SM-9J46I          	12	52082633	52470976	106	0.000000
AC-V17-Tumor-SM-9J46I          	12	52565343	52602125	21	1.149302
AC-V17-Tumor-SM-9J46I          	12	52627406	52800063	40	0.000000
AC-V17-Tumor-SM-9J46I          	12	52881741	52914082	30	2.395567
AC-V17-Tumor-SM-9J46I          	12	52938529	53225412	191	0.000000
AC-V17-Tumor-SM-9J46I          	12	53228046	53346628	42	0.432374
AC-V17-Tumor-SM-9J46I          	12	53552293	54646013	402	0.000000
AC-V17-Tumor-SM-9J46I          	12	54651436	54678435	23	1.283829
AC-V17-Tumor-SM-9J46I          	12	54687167	54765501	34	0.000000
AC-V17-Tumor-SM-9J46I          	12	54769740	54802740	47	0.972000
AC-V17-Tumor-SM-9J46I          	12	54803138	56330640	348	0.000000
AC-V17-Tumor-SM-9J46I          	12	56330876	56333321	11	1.412882
AC-V17-Tumor-SM-9J46I          	12	56333956	56336049	12	0.650638
AC-V17-Tumor-SM-9J46I          	12	56345569	56504478	148	0.000000
AC-V17-Tumor-SM-9J46I          	12	56504844	56511308	11	1.105373
AC-V17-Tumor-SM-9J46I          	12	56515653	56536719	47	0.000000
AC-V17-Tumor-SM-9J46I          	12	56536934	56551331	15	0.417457
AC-V17-Tumor-SM-9J46I          	12	56552497	56556106	13	1.142894
AC-V17-Tumor-SM-9J46I          	12	56558517	57485783	622	0.000000
AC-V17-Tumor-SM-9J46I          	12	57486366	57579693	111	0.715540
AC-V17-Tumor-SM-9J46I          	12	57581241	57605802	77	0.000000
AC-V17-Tumor-SM-9J46I          	12	57606046	57637695	36	0.719695
AC-V17-Tumor-SM-9J46I          	12	57638010	57643093	11	0.000000
AC-V17-Tumor-SM-9J46I          	12	57648200	57663779	18	0.813492
AC-V17-Tumor-SM-9J46I          	12	57677839	57850633	32	0.000000
AC-V17-Tumor-SM-9J46I          	12	57857576	57869400	35	-0.421094
AC-V17-Tumor-SM-9J46I          	12	57869716	57908845	43	0.000000
AC-V17-Tumor-SM-9J46I          	12	57909121	57922794	29	0.364298
AC-V17-Tumor-SM-9J46I          	12	57925889	58126297	217	0.000000
AC-V17-Tumor-SM-9J46I          	12	58126764	59274685	193	0.316015
AC-V17-Tumor-SM-9J46I          	12	59276816	59314018	16	1.293951
AC-V17-Tumor-SM-9J46I          	12	59917236	80616025	1865	0.000000
AC-V17-Tumor-SM-9J46I          	12	80623158	88383150	498	-0.304146
AC-V17-Tumor-SM-9J46I          	12	88388522	94287893	413	0.000000
AC-V17-Tumor-SM-9J46I          	12	94543811	94691201	45	-0.545167
AC-V17-Tumor-SM-9J46I          	12	94692573	96437153	303	0.000000
AC-V17-Tumor-SM-9J46I          	12	96617553	96894717	44	0.588697
AC-V17-Tumor-SM-9J46I          	12	96900877	108939101	1896	0.000000
AC-V17-Tumor-SM-9J46I          	12	108941769	109246456	73	0.864154
AC-V17-Tumor-SM-9J46I          	12	109270689	109884987	208	0.000000
AC-V17-Tumor-SM-9J46I          	12	109889620	109902700	11	1.354701
AC-V17-Tumor-SM-9J46I          	12	109907560	110600872	266	0.000000
AC-V17-Tumor-SM-9J46I          	12	110618378	110824276	46	1.126535
AC-V17-Tumor-SM-9J46I          	12	110825699	133810942	4070	0.000000
AC-V17-Tumor-SM-9J46I          	13	19748301	20004689	25	-0.323457
AC-V17-Tumor-SM-9J46I          	13	20539366	23985378	289	0.000000
AC-V17-Tumor-SM-9J46I          	13	24823614	24874699	23	-0.411002
AC-V17-Tumor-SM-9J46I          	13	24877027	26402332	283	0.000000
AC-V17-Tumor-SM-9J46I          	13	26411425	26501383	19	0.901553
AC-V17-Tumor-SM-9J46I          	13	26535803	28122609	126	0.000000
AC-V17-Tumor-SM-9J46I          	13	28124630	28240092	19	0.623924
AC-V17-Tumor-SM-9J46I          	13	28367241	30088722	203	0.000000
AC-V17-Tumor-SM-9J46I          	13	30091449	31725330	133	0.357574
AC-V17-Tumor-SM-9J46I          	13	31891824	32731544	73	0.000000
AC-V17-Tumor-SM-9J46I          	13	32735390	32882897	33	-0.423850
AC-V17-Tumor-SM-9J46I          	13	32884868	32921035	27	0.301573
AC-V17-Tumor-SM-9J46I          	13	32929427	33018263	53	-0.327414
AC-V17-Tumor-SM-9J46I          	13	33020617	52952926	2038	0.000000
AC-V17-Tumor-SM-9J46I          	13	52960323	53241056	79	0.378747
AC-V17-Tumor-SM-9J46I          	13	53277947	60616956	78	0.000000
AC-V17-Tumor-SM-9J46I          	13	60667868	61988101	22	-0.335132
AC-V17-Tumor-SM-9J46I          	13	66878785	72049343	26	0.000000
AC-V17-Tumor-SM-9J46I          	13	72049983	76370887	199	0.931717
AC-V17-Tumor-SM-9J46I          	13	76375020	97640015	683	0.623528
AC-V17-Tumor-SM-9J46I          	13	97928665	98043705	16	2.050715
AC-V17-Tumor-SM-9J46I          	13	98087040	110859844	949	0.623528
AC-V17-Tumor-SM-9J46I          	13	110861239	111114733	64	1.588932
AC-V17-Tumor-SM-9J46I          	13	111117955	114897966	573	0.623528
AC-V17-Tumor-SM-9J46I          	14	20502001	23533699	825	0.000000
AC-V17-Tumor-SM-9J46I          	14	23540356	23559844	14	1.089907
AC-V17-Tumor-SM-9J46I          	14	23571838	24602034	498	0.000000
AC-V17-Tumor-SM-9J46I          	14	24606228	24615451	41	0.963502
AC-V17-Tumor-SM-9J46I          	14	24617101	24681037	152	0.000000
AC-V17-Tumor-SM-9J46I          	14	24682776	24792662	155	0.567527
AC-V17-Tumor-SM-9J46I          	14	24793407	31085742	230	0.000000
AC-V17-Tumor-SM-9J46I          	14	31099773	31127300	23	0.838825
AC-V17-Tumor-SM-9J46I          	14	31139603	31349942	44	0.000000
AC-V17-Tumor-SM-9J46I          	14	31353864	31552676	54	0.479711
AC-V17-Tumor-SM-9J46I          	14	31554090	59730444	2719	0.000000
AC-V17-Tumor-SM-9J46I          	14	59789945	59834319	24	1.355996
AC-V17-Tumor-SM-9J46I          	14	59835579	61187165	219	0.000000
AC-V17-Tumor-SM-9J46I          	14	61190794	62212537	131	0.817057
AC-V17-Tumor-SM-9J46I          	14	62235352	64006405	67	0.000000
AC-V17-Tumor-SM-9J46I          	14	64066662	64589211	152	0.373998
AC-V17-Tumor-SM-9J46I          	14	64591930	65056058	216	0.000000
AC-V17-Tumor-SM-9J46I          	14	65194702	65230557	43	0.467744
AC-V17-Tumor-SM-9J46I          	14	65233521	67831727	274	0.000000
AC-V17-Tumor-SM-9J46I          	14	67843309	67859568	19	0.625309
AC-V17-Tumor-SM-9J46I          	14	67859960	68758699	217	0.000000
AC-V17-Tumor-SM-9J46I          	14	68878246	69117562	19	1.991293
AC-V17-Tumor-SM-9J46I          	14	69341863	69584997	54	0.648461
AC-V17-Tumor-SM-9J46I          	14	69589079	105996133	5545	0.000000
AC-V17-Tumor-SM-9J46I          	15	23686829	39544890	1095	0.000000
AC-V17-Tumor-SM-9J46I          	15	39874955	39910448	42	0.949639
AC-V17-Tumor-SM-9J46I          	15	40005784	40326647	95	0.000000
AC-V17-Tumor-SM-9J46I          	15	40328703	40398289	15	1.134857
AC-V17-Tumor-SM-9J46I          	15	40457399	40627903	142	0.000000
AC-V17-Tumor-SM-9J46I          	15	40628867	40633154	11	1.046799
AC-V17-Tumor-SM-9J46I          	15	40648504	44069162	1806	0.000000
AC-V17-Tumor-SM-9J46I          	15	44085283	44093778	29	0.584941
AC-V17-Tumor-SM-9J46I          	15	44094006	45406952	325	0.000000
AC-V17-Tumor-SM-9J46I          	15	45407779	45480149	89	0.512516
AC-V17-Tumor-SM-9J46I          	15	45544476	53815521	1436	0.000000
AC-V17-Tumor-SM-9J46I          	15	53889473	54919311	90	-0.372811
AC-V17-Tumor-SM-9J46I          	15	55474425	56144743	155	0.000000
AC-V17-Tumor-SM-9J46I          	15	56152774	56394451	37	0.522212
AC-V17-Tumor-SM-9J46I          	15	56435098	58476336	241	0.000000
AC-V17-Tumor-SM-9J46I          	15	58786972	58974515	50	0.323340
AC-V17-Tumor-SM-9J46I          	15	58983834	59429657	120	0.000000
AC-V17-Tumor-SM-9J46I          	15	59430568	59564650	46	0.566934
AC-V17-Tumor-SM-9J46I          	15	59750816	60641398	54	0.000000
AC-V17-Tumor-SM-9J46I          	15	60643452	60674642	14	2.673197
AC-V17-Tumor-SM-9J46I          	15	60720888	63030534	257	0.000000
AC-V17-Tumor-SM-9J46I          	15	63031746	63620331	140	0.453943
AC-V17-Tumor-SM-9J46I          	15	63631146	63673921	12	1.858118
AC-V17-Tumor-SM-9J46I          	15	63797031	64222656	191	0.000000
AC-V17-Tumor-SM-9J46I          	15	64231562	64388373	23	1.051645
AC-V17-Tumor-SM-9J46I          	15	64404885	66792716	774	0.000000
AC-V17-Tumor-SM-9J46I          	15	66793445	66797731	14	0.819449
AC-V17-Tumor-SM-9J46I          	15	66807984	67391362	88	0.000000
AC-V17-Tumor-SM-9J46I          	15	67430438	67547287	44	0.698130
AC-V17-Tumor-SM-9J46I          	15	67553734	71329673	525	0.000000
AC-V17-Tumor-SM-9J46I          	15	71341186	72050416	34	0.444166
AC-V17-Tumor-SM-9J46I          	15	72057540	72456100	115	0.000000
AC-V17-Tumor-SM-9J46I          	15	72459046	72557816	81	0.561987
AC-V17-Tumor-SM-9J46I          	15	72558334	75212783	741	0.000000
AC-V17-Tumor-SM-9J46I          	15	75216113	75656531	174	-0.343920
AC-V17-Tumor-SM-9J46I          	15	75659986	75909895	84	0.000000
AC-V17-Tumor-SM-9J46I          	15	75913397	76018514	30	0.827347
AC-V17-Tumor-SM-9J46I          	15	76019883	93339260	2684	0.000000
AC-V17-Tumor-SM-9J46I          	15	93444531	94410273	78	0.594483
AC-V17-Tumor-SM-9J46I          	15	94841961	102518980	378	0.000000
AC-V17-Tumor-SM-9J46I          	16	667270	2818264	1522	0.000000
AC-V17-Tumor-SM-9J46I          	16	2818942	2821607	12	1.731077
AC-V17-Tumor-SM-9J46I          	16	2827130	11012385	1241	0.000000
AC-V17-Tumor-SM-9J46I          	16	11016109	11272547	48	0.603146
AC-V17-Tumor-SM-9J46I          	16	11349337	21328454	1117	0.000000
AC-V17-Tumor-SM-9J46I          	16	22926263	23117628	19	1.379454
AC-V17-Tumor-SM-9J46I          	16	23160593	24366296	308	0.000000
AC-V17-Tumor-SM-9J46I          	16	24373186	24833470	82	0.600376
AC-V17-Tumor-SM-9J46I          	16	24834336	29124388	558	0.000000
AC-V17-Tumor-SM-9J46I          	16	30364418	30370682	13	1.027407
AC-V17-Tumor-SM-9J46I          	16	30370924	30899313	258	0.000000
AC-V17-Tumor-SM-9J46I          	16	30904070	31141480	187	0.336401
AC-V17-Tumor-SM-9J46I          	16	31141683	31153283	22	1.343623
AC-V17-Tumor-SM-9J46I          	16	31153967	31429887	191	0.000000
AC-V17-Tumor-SM-9J46I          	16	31434515	31494585	48	0.318195
AC-V17-Tumor-SM-9J46I          	16	31496067	31519201	35	0.000000
AC-V17-Tumor-SM-9J46I          	16	31519696	31805198	26	0.699911
AC-V17-Tumor-SM-9J46I          	16	46509906	56624863	1222	0.000000
AC-V17-Tumor-SM-9J46I          	16	56643097	56693078	41	1.050224
AC-V17-Tumor-SM-9J46I          	16	56700884	57945781	624	0.000000
AC-V17-Tumor-SM-9J46I          	16	57946900	57983345	16	1.243890
AC-V17-Tumor-SM-9J46I          	16	57984446	68592473	1753	0.000000
AC-V17-Tumor-SM-9J46I          	16	68596917	68842753	45	0.817651
AC-V17-Tumor-SM-9J46I          	16	68844246	70575739	487	0.000000
AC-V17-Tumor-SM-9J46I          	16	70582347	70841967	98	0.600376
AC-V17-Tumor-SM-9J46I          	16	71209646	74321137	439	0.000000
AC-V17-Tumor-SM-9J46I          	16	74486031	74499713	16	1.231424
AC-V17-Tumor-SM-9J46I          	16	74502963	81396218	585	0.000000
AC-V17-Tumor-SM-9J46I          	16	81410935	81743404	46	0.980113
AC-V17-Tumor-SM-9J46I          	16	81819789	89383486	454	0.000000
AC-V17-Tumor-SM-9J46I          	17	982053	4863615	1468	0.000000
AC-V17-Tumor-SM-9J46I          	17	4863844	4873382	13	1.320075
AC-V17-Tumor-SM-9J46I          	17	4873833	5253926	167	0.000000
AC-V17-Tumor-SM-9J46I          	17	5257787	6916096	337	0.321361
AC-V17-Tumor-SM-9J46I          	17	6916854	6920640	17	1.536955
AC-V17-Tumor-SM-9J46I          	17	6927171	7107386	92	0.000000
AC-V17-Tumor-SM-9J46I          	17	7117149	7126186	20	1.541902
AC-V17-Tumor-SM-9J46I          	17	7126558	7133751	39	0.466805
AC-V17-Tumor-SM-9J46I          	17	7137583	7145651	11	1.809637
AC-V17-Tumor-SM-9J46I          	17	7147566	7197821	52	0.000000
AC-V17-Tumor-SM-9J46I          	17	7213606	7217918	23	0.611457
AC-V17-Tumor-SM-9J46I          	17	7218373	7251542	64	0.000000
AC-V17-Tumor-SM-9J46I          	17	7252488	7474801	190	0.477427
AC-V17-Tumor-SM-9J46I          	17	7476184	7480485	15	1.186504
AC-V17-Tumor-SM-9J46I          	17	7480807	7491866	26	2.071634
AC-V17-Tumor-SM-9J46I          	17	7492996	7756841	282	0.000000
AC-V17-Tumor-SM-9J46I          	17	7758604	7793096	20	0.523004
AC-V17-Tumor-SM-9J46I          	17	7794061	8020300	241	0.000000
AC-V17-Tumor-SM-9J46I          	17	8021776	8044660	13	1.151479
AC-V17-Tumor-SM-9J46I          	17	8045344	8053196	32	0.338181
AC-V17-Tumor-SM-9J46I          	17	8053445	8079606	17	1.272188
AC-V17-Tumor-SM-9J46I          	17	8108364	8740240	287	0.000000
AC-V17-Tumor-SM-9J46I          	17	8741972	8812493	39	-0.454932
AC-V17-Tumor-SM-9J46I          	17	8926710	9542030	45	0.000000
AC-V17-Tumor-SM-9J46I          	17	9545154	9590226	11	1.010389
AC-V17-Tumor-SM-9J46I          	17	9596547	18855631	1683	0.000000
AC-V17-Tumor-SM-9J46I          	17	19187029	19290431	57	0.697932
AC-V17-Tumor-SM-9J46I          	17	19314775	27033791	865	0.000000
AC-V17-Tumor-SM-9J46I          	17	27041649	27053826	40	0.633027
AC-V17-Tumor-SM-9J46I          	17	27055880	28120957	444	0.000000
AC-V17-Tumor-SM-9J46I          	17	28270667	28435042	47	-0.420896
AC-V17-Tumor-SM-9J46I          	17	28443883	28506317	13	0.571485
AC-V17-Tumor-SM-9J46I          	17	28508036	37006730	1734	0.000000
AC-V17-Tumor-SM-9J46I          	17	37008987	37076328	17	0.479668
AC-V17-Tumor-SM-9J46I          	17	37093545	38122154	440	0.000000
AC-V17-Tumor-SM-9J46I          	17	38122690	38652679	371	0.301670
AC-V17-Tumor-SM-9J46I          	17	38721650	38955253	80	-0.382572
AC-V17-Tumor-SM-9J46I          	17	38956147	38978839	14	1.179579
AC-V17-Tumor-SM-9J46I          	17	38991547	39471904	107	0.000000
